Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	32.865425	30.260717	65.670021
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	3.828130	15.537065	33.717621
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	189.698410	202.723618	439.938812
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	33.684650	51.146954	110.996101
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	7.781003	28.991905	62.916519
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	12.278075	11.133603	24.161488
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	39.011536	37.146301	80.612694
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	132.806564	120.457352	261.409424
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	77.612541	70.378067	152.730331
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	11.727384	10.634243	23.077806
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	42.671692	38.694153	83.971756
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	402.261383	364.765533	791.592590
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	15.183044	13.767793	29.878048
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	38.403393	35.290688	76.585762
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	143.964752	143.826675	312.124176
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	533.059998	491.177948	1065.925293
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	83.758591	75.951225	164.824875
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	426.873810	387.083771	840.026306
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	8.693611	7.883257	17.107777
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	17.465734	15.837708	34.370056
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	273.283417	252.731857	548.463684
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	25.602564	23.216082	50.382168
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	3.747908	3.398556	7.375344
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	10.264235	26.058695	56.551037
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	25.788807	23.384964	50.748665
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	159.551514	144.679306	313.974457
gene-LOC107065609	LOC107065609	NW_015148970.1	-	591157	592561	0.000000	0.000000	0.000000
gene-LOC107063673	LOC107063673	NW_015148970.1	-	593055	604104	50.274189	46.486908	100.883141
gene-LOC107063696	LOC107063696	NW_015148970.1	-	604703	608312	1.463012	1.326641	2.878997
gene-LOC107063613	LOC107063613	NW_015148970.1	-	608295	623014	5.056459	4.585133	9.950384
gene-LOC107065295	LOC107065295	NW_015148970.1	-	623652	628773	3.663641	3.322143	7.209519
gene-LOC107065289	LOC107065289	NW_015148970.1	-	624803	628941	1.588758	1.440666	3.126447
gene-LOC107063717	LOC107063717	NW_015148970.1	-	633913	638572	0.242838	0.224446	0.487080
gene-LOC107063734	LOC107063734	NW_015148970.1	+	638269	640419	34.536037	31.316843	67.961952
gene-LOC107063725	LOC107063725	NW_015148970.1	+	640529	642618	93.414604	84.707184	183.826523
gene-LOC107063753	LOC107063753	NW_015148970.1	+	645320	649358	10.022571	9.088341	19.722979
gene-LOC107063742	LOC107063742	NW_015148970.1	-	649847	651317	9.533175	8.660334	18.794146
gene-LOC107063735	LOC107063735	NW_015148970.1	+	650994	653549	16.903118	18.132975	39.351109
gene-LOC107064754	LOC107064754	NW_015148970.1	+	654486	921827	25.681211	23.287397	50.536934
gene-LOC107064846	LOC107064846	NW_015148970.1	-	926294	997828	15.671605	16.488241	35.781807
gene-LOC107064988	LOC107064988	NW_015148970.1	+	1002540	1026217	0.801337	0.787796	1.709628
gene-LOC107064999	LOC107064999	NW_015148970.1	-	1026280	1028338	132.948242	120.555779	261.623016
gene-LOC107070209	LOC107070209	NW_015148970.1	+	1037304	1042751	0.148438	0.134602	0.292105
gene-LOC107074068	LOC107074068	NW_015148970.1	-	1049328	1058258	0.000000	0.000000	0.000000
gene-LOC107065217	LOC107065217	NW_015148970.1	+	1059138	1062968	1.668780	1.513229	3.283919
gene-LOC107065223	LOC107065223	NW_015148970.1	-	1063165	1064617	22.487677	20.391541	44.252514
gene-LOC107064600	LOC107064600	NW_015148970.1	+	1065171	1074149	19.419415	17.705818	38.424118
gene-LOC107065208	LOC107065208	NW_015148970.1	+	1075036	1079428	19.198231	17.408712	37.779358
gene-LOC107064039	LOC107064039	NW_015148970.1	-	1080377	1087242	8.703811	7.892505	17.127850
gene-LOC107064056	LOC107064056	NW_015148970.1	+	1087443	1092288	16.744024	15.183270	32.949833
gene-LOC107064048	LOC107064048	NW_015148970.1	-	1088294	1090964	13.078743	11.859638	25.737087
gene-LOC107064060	LOC107064060	NW_015148970.1	+	1092749	1094361	25.926100	23.509459	51.018837
gene-LOC107065285	LOC107065285	NW_015148970.1	+	1095600	1098760	22.187223	20.119093	43.661266
gene-LOC107064316	LOC107064316	NW_015148970.1	-	1099921	1101472	28.047594	25.833103	56.061474
gene-LOC107064137	LOC107064137	NW_015148970.1	+	1102219	1103415	242.899780	220.258453	477.991852
gene-LOC107065301	LOC107065301	NW_015148970.1	-	1104014	1107787	24.273531	22.010931	47.766819
gene-LOC107073937	LOC107073937	NW_015148970.1	+	1108448	1112467	7.371878	6.684726	14.506797
gene-LOC107073946	LOC107073946	NW_015148970.1	+	1112506	1113491	42.267712	38.327827	83.176781
gene-LOC107073961	LOC107073961	NW_015148970.1	-	1113567	1114402	369.629639	335.175476	727.377991
gene-LOC107073955	LOC107073955	NW_015148970.1	+	1115180	1117945	315.699615	286.272430	621.251465
gene-LOC107073967	LOC107073967	NW_015148970.1	+	1118333	1122597	9.361205	8.690581	18.859785
gene-LOC107073978	LOC107073978	NW_015148970.1	+	1123212	1178070	11.264924	10.214890	22.167751
gene-LOC107074002	LOC107074002	NW_015148970.1	-	1184280	1186995	54.756226	49.690983	107.836441
gene-LOC107073993	LOC107073993	NW_015148970.1	-	1187102	1189539	16.471720	14.936347	32.413979
gene-LOC107074019	LOC107074019	NW_015148970.1	+	1189601	1190509	47.143753	42.749359	92.772125
gene-LOC107074025	LOC107074025	NW_015148970.1	+	1190535	1191119	28.957266	26.258081	56.983738
gene-LOC107073986	LOC107073986	NW_015148970.1	+	1192136	1195833	43.003475	38.995007	84.624657
