Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	14.952889	11.883613	25.450918
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	9.957712	34.352436	73.571999
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	243.462967	225.061325	482.009796
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	9.294114	12.824285	27.465540
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	10.349154	36.933151	79.099068
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	13.616824	10.731461	22.983376
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	66.153008	55.236504	118.299026
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	160.037308	126.163338	270.201752
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	109.396523	86.215736	184.646683
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	9.538508	7.517328	16.099724
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	37.907192	29.874775	63.982265
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	519.157349	409.149506	876.268127
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	19.732178	15.550989	33.305275
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	41.324886	33.062229	70.808777
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	185.503662	161.777283	346.475494
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	433.206635	345.779633	740.550049
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	126.112930	99.389984	212.861740
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	502.371429	395.920441	847.935730
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	27.325945	21.535662	46.122536
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	9.163636	7.221889	15.466990
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	385.524963	312.114349	668.449707
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	25.304731	19.942736	42.710999
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	3.347578	2.645145	5.665060
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	13.829654	30.856022	66.083786
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	23.015991	18.138973	38.847912
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	259.772736	204.727692	438.461609
gene-LOC107065609	LOC107065609	NW_015148970.1	-	591157	592561	0.656410	0.517319	1.107932
gene-LOC107063673	LOC107063673	NW_015148970.1	-	593055	604104	56.030315	44.704636	95.743111
gene-LOC107063696	LOC107063696	NW_015148970.1	-	604703	608312	0.000000	0.000000	0.000000
gene-LOC107063613	LOC107063613	NW_015148970.1	-	608295	623014	4.201405	3.311140	7.091409
gene-LOC107065295	LOC107065295	NW_015148970.1	-	623652	628773	1.178312	0.928631	1.988833
gene-LOC107065289	LOC107065289	NW_015148970.1	-	624803	628941	1.467299	1.156383	2.476604
gene-LOC107063717	LOC107063717	NW_015148970.1	-	633913	638572	0.000000	0.000000	0.000000
gene-LOC107063734	LOC107063734	NW_015148970.1	+	638269	640419	43.121620	33.984280	72.783524
gene-LOC107063725	LOC107063725	NW_015148970.1	+	640529	642618	91.005508	71.721718	153.605118
gene-LOC107063753	LOC107063753	NW_015148970.1	+	645320	649358	5.650392	4.453091	9.537106
gene-LOC107063742	LOC107063742	NW_015148970.1	-	649847	651317	17.000940	13.464557	28.836798
gene-LOC107063735	LOC107063735	NW_015148970.1	+	650994	653549	20.912344	19.860222	42.534279
gene-LOC107064754	LOC107064754	NW_015148970.1	+	654486	921827	42.845253	33.766476	72.317047
gene-LOC107064846	LOC107064846	NW_015148970.1	-	926294	997828	18.416752	16.907921	36.211391
gene-LOC107064988	LOC107064988	NW_015148970.1	+	1002540	1026217	1.840117	1.572249	3.367258
gene-LOC107064999	LOC107064999	NW_015148970.1	-	1026280	1028338	302.766449	238.611176	511.029266
gene-LOC107070209	LOC107070209	NW_015148970.1	+	1037304	1042751	0.756278	0.596025	1.276496
gene-LOC107074068	LOC107074068	NW_015148970.1	-	1049328	1058258	0.000000	0.000000	0.000000
gene-LOC107065217	LOC107065217	NW_015148970.1	+	1059138	1062968	0.000000	0.000000	0.000000
gene-LOC107065223	LOC107065223	NW_015148970.1	-	1063165	1064617	28.371172	22.359407	47.886742
gene-LOC107064600	LOC107064600	NW_015148970.1	+	1065171	1074149	22.982931	18.251469	39.088844
gene-LOC107065208	LOC107065208	NW_015148970.1	+	1075036	1079428	19.349014	15.249018	32.658546
gene-LOC107064039	LOC107064039	NW_015148970.1	-	1080377	1087242	8.609213	6.784946	14.531199
gene-LOC107064056	LOC107064056	NW_015148970.1	+	1087443	1092288	18.452190	14.542229	31.144827
gene-LOC107064048	LOC107064048	NW_015148970.1	-	1088294	1090964	11.120247	8.763901	18.769489
gene-LOC107064060	LOC107064060	NW_015148970.1	+	1092749	1094361	18.283442	14.409237	30.860003
gene-LOC107065285	LOC107065285	NW_015148970.1	+	1095600	1098760	29.027027	22.876289	48.993736
gene-LOC107064316	LOC107064316	NW_015148970.1	-	1099921	1101472	30.708685	24.494801	52.460075
gene-LOC107064137	LOC107064137	NW_015148970.1	+	1102219	1103415	200.077957	157.682037	337.704803
gene-LOC107065301	LOC107065301	NW_015148970.1	-	1104014	1107787	25.652626	20.216913	43.298199
gene-LOC107073937	LOC107073937	NW_015148970.1	+	1108448	1112467	6.440051	5.075424	10.869944
gene-LOC107073946	LOC107073946	NW_015148970.1	+	1112506	1113491	41.218487	32.484413	69.571289
gene-LOC107073961	LOC107073961	NW_015148970.1	-	1113567	1114402	333.478241	262.815216	562.866638
gene-LOC107073955	LOC107073955	NW_015148970.1	+	1115180	1117945	401.058380	316.075317	676.932861
gene-LOC107073967	LOC107073967	NW_015148970.1	+	1118333	1122597	8.360310	6.651467	14.245329
gene-LOC107073978	LOC107073978	NW_015148970.1	+	1123212	1178070	12.980131	10.229681	21.908724
gene-LOC107074002	LOC107074002	NW_015148970.1	-	1184280	1186995	77.009232	60.744572	130.095551
gene-LOC107073993	LOC107073993	NW_015148970.1	-	1187102	1189539	23.790403	18.749290	40.155018
gene-LOC107074019	LOC107074019	NW_015148970.1	+	1189601	1190509	85.599220	67.461006	144.480026
gene-LOC107074025	LOC107074025	NW_015148970.1	+	1190535	1191119	38.789745	30.570318	65.471893
gene-LOC107073986	LOC107073986	NW_015148970.1	+	1192136	1195833	67.337257	53.068699	113.656273
gene-LOC107064696	LOC107064696	NW_015148970.1	-	1199146	1203444	27.219250	21.451572	45.942451
gene-LOC107063614	LOC107063614	NW_015148970.1	-	1203316	1204987	15.221767	11.996321	25.692305
gene-LOC107064702	LOC107064702	NW_015148970.1	+	1205088	1206111	283.670685	223.561722	478.798157
gene-LOC107064635	LOC107064635	NW_015148970.1	-	1206798	1207933	6.660293	5.248997	11.241683
gene-LOC107064296	LOC107064296	NW_015148970.1	-	1211124	1213671	44.429379	35.014927	74.990845
gene-LOC107064325	LOC107064325	NW_015148970.1	-	1214864	1221512	16.802776	16.730640	35.831711
gene-LOC107065728	LOC107065728	NW_015148970.1	+	1221994	1223023	0.000000	0.000000	0.000000
gene-LOC107065050	LOC107065050	NW_015148970.1	+	1224323	1311943	4.917789	3.905802	8.364985
gene-LOC107064068	LOC107064068	NW_015148970.1	-	1317651	1323352	37.990940	29.940777	64.123619
gene-LOC107064075	LOC107064075	NW_015148970.1	+	1324545	1334071	108.676056	95.454041	204.432205
gene-LOC107064201	LOC107064201	NW_015148970.1	-	1336978	1338804	29.839298	23.516443	50.364742
gene-LOC107065449	LOC107065449	NW_015148970.1	+	1341747	1345171	2.885717	2.609407	5.588520
gene-LOC107069159	LOC107069159	NW_015148970.1	-	1356958	1544934	1.208770	8.458488	18.115391
gene-LOC107069605	LOC107069605	NW_015148970.1	+	1498446	1500477	0.000000	0.000000	0.000000
gene-LOC107069818	LOC107069818	NW_015148970.1	-	1547697	1584297	25.593357	20.441944	43.780144
gene-LOC107069649	LOC107069649	NW_015148970.1	+	1565081	1572070	54.681572	50.516376	108.190010
gene-LOC107065170	LOC107065170	NW_015148970.1	+	1584700	1587678	255.272690	205.891998	440.955200
gene-Trnaq-cug	Trnaq-cug	NW_015148970.1	+	1588324	1588395	2.625000	2.068770	4.430649
gene-LOC107073109	LOC107073109	NW_015148970.1	+	1588816	1590785	30.218836	23.815557	51.005348
gene-LOC107072948	LOC107072948	NW_015148970.1	-	1590886	1597834	18.794516	15.101490	32.342590
gene-LOC107073176	LOC107073176	NW_015148970.1	-	1603907	1604848	0.000000	0.000000	0.000000
gene-LOC107073803	LOC107073803	NW_015148970.1	-	1605163	1632743	0.789012	0.856932	1.835276
gene-LOC107073655	LOC107073655	NW_015148970.1	+	1608459	1625420	71.375458	56.251213	120.472214
gene-LOC107073220	LOC107073220	NW_015148970.1	+	1629626	1744374	2.463353	22.498083	48.183739
gene-LOC107073721	LOC107073721	NW_015148970.1	-	1719648	1723451	13.196665	11.390337	24.394480
gene-LOC107064825	LOC107064825	NW_015148970.1	+	1747536	1749850	20.114689	15.852447	33.950901
gene-LOC107064841	LOC107064841	NW_015148970.1	+	1749974	1805148	31.744070	25.017599	53.579742
gene-LOC107065410	LOC107065410	NW_015148970.1	+	1830908	1937104	0.221531	4.095240	8.770702
gene-LOC107065463	LOC107065463	NW_015148970.1	+	1989882	2040260	0.000000	0.000000	0.000000
gene-LOC107064907	LOC107064907	NW_015148970.1	-	2041476	2044832	2.513872	1.981190	4.243079
gene-LOC107065373	LOC107065373	NW_015148970.1	+	2100512	2178609	1.968389	1.658399	3.551763
gene-LOC107065381	LOC107065381	NW_015148970.1	-	2180511	2182296	0.000000	0.000000	0.000000
gene-LOC107065385	LOC107065385	NW_015148970.1	+	2183001	2185272	32.025093	25.239073	54.054073
gene-LOC107074525	LOC107074525	NW_015148970.1	-	2187239	2218629	10.691886	16.759865	35.894302
gene-LOC107074556	LOC107074556	NW_015148970.1	-	2220282	2221950	91.982002	72.491295	155.253296
gene-LOC107065005	LOC107065005	NW_015148970.1	+	2222574	2224770	18.851818	18.279516	39.148911
gene-LOC107065023	LOC107065023	NW_015148970.1	+	2225366	2228750	9.834675	7.750738	16.599615
gene-LOC107074269	LOC107074269	NW_015148970.1	-	2230895	2274521	18.994308	14.969473	32.059849
gene-LOC107074276	LOC107074276	NW_015148970.1	-	2274656	2276618	121.449333	95.714592	204.990219
gene-LOC107074283	LOC107074283	NW_015148970.1	-	2280683	2335994	340.115051	268.045715	574.068665
gene-LOC107063760	LOC107063760	NW_015148970.1	+	2338338	2343131	22.353109	17.616554	37.729057
gene-LOC107063787	LOC107063787	NW_015148970.1	-	2343203	2344665	13.598259	10.716829	22.952042
gene-LOC107063777	LOC107063777	NW_015148970.1	+	2344130	2346115	54.141846	42.669353	91.384186
gene-LOC107063771	LOC107063771	NW_015148970.1	-	2346194	2349617	19.943157	15.717263	33.661381
gene-LOC107063797	LOC107063797	NW_015148970.1	+	2351572	2353634	0.853530	0.672670	1.440644
gene-LOC107063802	LOC107063802	NW_015148970.1	+	2355751	2357327	0.000000	0.000000	0.000000
