Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC106784153	LOC106784153	NW_014569547.1	-	50143	52760	0.000000	0.000000	0.000000
gene-LOC106784085	LOC106784085	NW_014569547.1	-	52989	57536	0.685801	0.582677	1.304828
gene-LOC106783879	LOC106783879	NW_014569547.1	+	57733	165446	19.645510	13.363215	29.925165
gene-LOC106784012	LOC106784012	NW_014569547.1	-	165628	169649	0.000000	0.000000	0.000000
gene-LOC106783940	LOC106783940	NW_014569547.1	-	169879	171308	95.487915	64.952538	145.452652
gene-LOC106783811	LOC106783811	NW_014569547.1	+	171388	174397	17.121719	11.646490	26.080784
gene-LOC106792039	LOC106792039	NW_014569547.1	+	177200	179790	0.000000	0.000000	0.000000
gene-LOC106783577	LOC106783577	NW_014569547.1	+	181746	184277	0.000000	0.000000	0.000000
gene-LOC106792109	LOC106792109	NW_014569547.1	+	185758	188587	85.627594	58.245373	130.432846
gene-LOC106792180	LOC106792180	NW_014569547.1	+	188867	191996	34.494865	23.464005	52.544552
gene-LOC106790239	LOC106790239	NW_014569547.1	+	192424	198441	0.371269	0.252544	0.565538
gene-LOC106793447	LOC106793447	NW_014569547.1	+	214575	226272	5.418042	5.630043	12.607740
gene-LOC106793296	LOC106793296	NW_014569547.1	+	226579	292274	47.388073	32.234188	72.184219
gene-LOC106793534	LOC106793534	NW_014569547.1	-	301976	307177	4.179619	3.154578	7.064262
gene-LOC106785363	LOC106785363	NW_014569547.1	-	307772	417909	27.547415	18.746216	41.979683
gene-LOC106789119	LOC106789119	NW_014569547.1	-	517588	600078	24.965488	18.634169	41.728767
gene-LOC106790448	LOC106790448	NW_014569547.1	+	692122	841696	0.744272	3.001784	6.722101
gene-LOC106790650	LOC106790650	NW_014569547.1	+	873624	941482	31.280418	21.277483	47.648121
gene-LOC106790958	LOC106790958	NW_014569547.1	+	943832	946213	62.471569	42.494244	95.160263
gene-LOC106793585	LOC106793585	NW_014569547.1	+	956885	967498	0.897482	0.610483	1.367096
gene-LOC106793045	LOC106793045	NW_014569547.1	-	980318	986768	16.621567	11.420455	25.574608
gene-LOC106793239	LOC106793239	NW_014569547.1	+	989172	995016	21.663115	14.735626	32.998493
gene-LOC106792958	LOC106792958	NW_014569547.1	-	995264	1003957	48.222221	32.801590	73.454842
gene-LOC106792893	LOC106792893	NW_014569547.1	+	996097	999303	17.532272	11.925756	26.706160
gene-LOC106793354	LOC106793354	NW_014569547.1	-	1006480	1010932	23.984184	16.326715	36.561531
gene-LOC106793152	LOC106793152	NW_014569547.1	-	1012140	1018159	18.086674	15.892844	35.589931
gene-LOC106793188	LOC106793188	NW_014569547.1	-	1018351	1020180	3.063077	2.083558	4.665854
gene-LOC106793282	LOC106793282	NW_014569547.1	+	1020483	1023859	31.693024	21.558144	48.276627
gene-LOC106793092	LOC106793092	NW_014569547.1	-	1025898	1031127	29.997784	55.038429	123.251320
gene-LOC106785249	LOC106785249	NW_014569547.1	-	1042671	1102670	62.719799	42.663094	95.538391
gene-LOC106785316	LOC106785316	NW_014569547.1	-	1103804	1105333	39.755493	27.042376	60.557838
gene-LOC106793297	LOC106793297	NW_014569547.1	-	1113940	1120165	13.800908	9.387616	21.022333
gene-LOC106793424	LOC106793424	NW_014569547.1	+	1120698	1125601	11.389505	7.752595	17.360918
gene-LOC106788563	LOC106788563	NW_014569547.1	+	1129339	1165918	32.524181	95.838036	214.616684
gene-LOC106789066	LOC106789066	NW_014569547.1	-	1140299	1143423	10.273569	6.988259	15.649288
gene-LOC106793085	LOC106793085	NW_014569547.1	-	1168750	1175820	32.785576	22.301317	49.940865
gene-LOC106793508	LOC106793508	NW_014569547.1	-	1176005	1178279	14.447001	9.827101	22.006498
gene-LOC106793065	LOC106793065	NW_014569547.1	-	1182707	1186934	59.167568	41.738686	93.468292
gene-LOC106794044	LOC106794044	NW_014569547.1	-	1189428	1190434	4.525872	3.078577	6.894067
gene-LOC106793361	LOC106793361	NW_014569547.1	-	1190910	1195866	56.683384	38.984211	87.300018
gene-LOC106793683	LOC106793683	NW_014569547.1	-	1193350	1194315	8.249483	5.611441	12.566085
gene-LOC106783599	LOC106783599	NW_014569547.1	+	1195904	1196814	35.819489	24.365036	54.562294
gene-LOC106793758	LOC106793758	NW_014569547.1	-	1197009	1198667	110.775314	75.351288	168.739288
gene-LOC106793617	LOC106793617	NW_014569547.1	+	1198921	1202165	0.000000	0.000000	0.000000
gene-LOC106793905	LOC106793905	NW_014569547.1	-	1201340	1202534	12.388412	8.426812	18.870737
gene-LOC106793976	LOC106793976	NW_014569547.1	-	1202910	1204603	16.050133	10.917579	24.448481
gene-LOC106783662	LOC106783662	NW_014569547.1	+	1204673	1208241	13.088355	10.210644	22.865395
gene-LOC106793830	LOC106793830	NW_014569547.1	-	1205601	1221158	82.686951	56.245094	125.953499
gene-LOC106783736	LOC106783736	NW_014569547.1	+	1208789	1209801	0.000000	0.000000	0.000000
gene-LOC106783776	LOC106783776	NW_014569547.1	+	1214622	1217468	0.000000	0.000000	0.000000
gene-LOC106793385	LOC106793385	NW_014569547.1	-	1221759	1224098	0.624869	0.425047	0.951836
gene-LOC106793548	LOC106793548	NW_014569547.1	+	1224819	1228740	748.824951	509.363708	1140.653076
gene-LOC106793472	LOC106793472	NW_014569547.1	-	1228828	1231402	17.452238	11.871315	26.584248
gene-LOC106793491	LOC106793491	NW_014569547.1	+	1231475	1232880	4.673221	3.178806	7.118517
gene-LOC106793486	LOC106793486	NW_014569547.1	-	1232729	1235299	11.283919	7.675517	17.188311
gene-LOC106793272	LOC106793272	NW_014569547.1	+	1240198	1243951	17.938080	12.201793	27.324310
gene-LOC106793258	LOC106793258	NW_014569547.1	+	1244296	1248674	8.696829	5.917561	13.251597
gene-LOC106787496	LOC106787496	NW_014569547.1	+	1252624	1276096	17.366497	14.171968	31.736258
gene-LOC106787961	LOC106787961	NW_014569547.1	+	1276163	1277632	2.707166	1.842270	4.125521
gene-LOC106787891	LOC106787891	NW_014569547.1	-	1277574	1281010	10.580352	7.196939	16.116598
gene-LOC106787688	LOC106787688	NW_014569547.1	+	1281236	1285198	14.096589	10.321776	23.114260
gene-LOC106793396	LOC106793396	NW_014569547.1	+	1285470	1291057	21.526745	15.246534	34.142609
gene-LOC106788839	LOC106788839	NW_014569547.1	+	1291361	1292825	35.388165	24.071644	53.905277
gene-LOC106793500	LOC106793500	NW_014569547.1	+	1293208	1295215	91.020477	61.913704	138.647598
gene-LOC106792840	LOC106792840	NW_014569547.1	+	1295588	1296425	2.567689	1.746586	3.911251
gene-LOC106792406	LOC106792406	NW_014569547.1	-	1296407	1302173	12.127872	10.103825	22.626186
gene-LOC106792589	LOC106792589	NW_014569547.1	+	1302289	1303947	18.279360	12.821784	28.712698
gene-LOC106792721	LOC106792721	NW_014569547.1	-	1304130	1305912	18.255640	13.734277	30.756107
gene-LOC106792988	LOC106792988	NW_014569547.1	-	1307608	1312253	28.209093	20.035135	44.866055
gene-LOC106793028	LOC106793028	NW_014569547.1	+	1312259	1313572	56.722321	38.583504	86.402679
gene-LOC106793018	LOC106793018	NW_014569547.1	+	1313839	1317396	3.348826	2.277929	5.101123
gene-LOC106793253	LOC106793253	NW_014569547.1	-	1317722	1324310	4.664865	3.173122	7.105789
