Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC106784153	LOC106784153	NW_014569547.1	-	50143	52760	1.235367	0.457023	1.010544
gene-LOC106784085	LOC106784085	NW_014569547.1	-	52989	57536	1.334592	0.616698	1.363609
gene-LOC106783879	LOC106783879	NW_014569547.1	+	57733	165446	77.923553	28.827753	63.742348
gene-LOC106784012	LOC106784012	NW_014569547.1	-	165628	169649	0.000000	0.000000	0.000000
gene-LOC106783940	LOC106783940	NW_014569547.1	-	169879	171308	137.514389	50.873329	112.488327
gene-LOC106783811	LOC106783811	NW_014569547.1	+	171388	174397	43.083519	15.938711	35.242809
gene-LOC106792039	LOC106792039	NW_014569547.1	+	177200	179790	3.138012	1.160905	2.566929
gene-LOC106783577	LOC106783577	NW_014569547.1	+	181746	184277	0.552925	0.204554	0.452299
gene-LOC106792109	LOC106792109	NW_014569547.1	+	185758	188587	1561.693604	577.747253	1277.483032
gene-LOC106792180	LOC106792180	NW_014569547.1	+	188867	191996	68.180885	25.223461	55.772739
gene-LOC106790239	LOC106790239	NW_014569547.1	+	192424	198441	1.792910	0.663285	1.466621
gene-LOC106793447	LOC106793447	NW_014569547.1	+	214575	226272	28.468601	15.949748	35.267212
gene-LOC106793296	LOC106793296	NW_014569547.1	+	226579	292274	205.232483	75.925583	167.882492
gene-LOC106793534	LOC106793534	NW_014569547.1	-	301976	307177	6.927120	2.898877	6.409839
gene-LOC106785363	LOC106785363	NW_014569547.1	-	307772	417909	55.620205	20.585945	45.518517
gene-LOC106789119	LOC106789119	NW_014569547.1	-	517588	600078	55.289349	22.649906	50.082233
gene-LOC106790448	LOC106790448	NW_014569547.1	+	692122	841696	1.740518	3.879194	8.577461
gene-LOC106790650	LOC106790650	NW_014569547.1	+	873624	941482	52.266529	19.335958	42.754612
gene-LOC106790958	LOC106790958	NW_014569547.1	+	943832	946213	66.020592	24.424263	54.005592
gene-LOC106793585	LOC106793585	NW_014569547.1	+	956885	967498	4.696493	1.841192	4.071144
gene-LOC106793045	LOC106793045	NW_014569547.1	-	980318	986768	50.755875	18.908508	41.809460
gene-LOC106793239	LOC106793239	NW_014569547.1	+	989172	995016	83.192619	30.777039	68.052505
gene-LOC106792958	LOC106792958	NW_014569547.1	-	995264	1003957	97.904846	36.219814	80.087273
gene-LOC106792893	LOC106792893	NW_014569547.1	+	996097	999303	30.795135	11.392634	25.190771
gene-LOC106793354	LOC106793354	NW_014569547.1	-	1006480	1010932	45.123482	16.849154	37.255928
gene-LOC106793152	LOC106793152	NW_014569547.1	-	1012140	1018159	26.727205	12.763949	28.222948
gene-LOC106793188	LOC106793188	NW_014569547.1	-	1018351	1020180	17.814615	6.590502	14.572557
gene-LOC106793282	LOC106793282	NW_014569547.1	+	1020483	1023859	88.695610	33.028587	73.031006
gene-LOC106793092	LOC106793092	NW_014569547.1	-	1025898	1031127	68.143105	70.550880	155.998245
