Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC106784153	LOC106784153	NW_014569547.1	-	50143	52760	0.678990	0.456959	1.025482
gene-LOC106784085	LOC106784085	NW_014569547.1	-	52989	57536	0.228852	0.243485	0.546415
gene-LOC106783879	LOC106783879	NW_014569547.1	+	57733	165446	22.953444	15.447616	34.666687
gene-LOC106784012	LOC106784012	NW_014569547.1	-	165628	169649	0.317824	0.213895	0.480011
gene-LOC106783940	LOC106783940	NW_014569547.1	-	169879	171308	104.311279	70.201256	157.541794
gene-LOC106783811	LOC106783811	NW_014569547.1	+	171388	174397	24.231453	16.307713	36.596870
gene-LOC106792039	LOC106792039	NW_014569547.1	+	177200	179790	0.372115	0.250433	0.562007
gene-LOC106783577	LOC106783577	NW_014569547.1	+	181746	184277	0.000000	0.000000	0.000000
gene-LOC106792109	LOC106792109	NW_014569547.1	+	185758	188587	50.711582	34.128780	76.589928
gene-LOC106792180	LOC106792180	NW_014569547.1	+	188867	191996	41.412323	27.870399	62.545216
gene-LOC106790239	LOC106790239	NW_014569547.1	+	192424	198441	0.000000	0.000000	0.000000
gene-LOC106793447	LOC106793447	NW_014569547.1	+	214575	226272	8.771688	8.902409	19.978294
gene-LOC106793296	LOC106793296	NW_014569547.1	+	226579	292274	79.523170	53.518913	120.104195
gene-LOC106793534	LOC106793534	NW_014569547.1	-	301976	307177	3.745244	2.778598	6.235576
gene-LOC106785363	LOC106785363	NW_014569547.1	-	307772	417909	39.048740	26.289457	58.997349
gene-LOC106789119	LOC106789119	NW_014569547.1	-	517588	600078	33.019150	23.899704	53.634396
gene-LOC106790448	LOC106790448	NW_014569547.1	+	692122	841696	0.742575	2.918119	6.548682
gene-LOC106790650	LOC106790650	NW_014569547.1	+	873624	941482	33.304779	22.414042	50.300358
gene-LOC106790958	LOC106790958	NW_014569547.1	+	943832	946213	81.996078	55.183178	123.839043
gene-LOC106793585	LOC106793585	NW_014569547.1	+	956885	967498	1.561601	1.050954	2.358493
gene-LOC106793045	LOC106793045	NW_014569547.1	-	980318	986768	19.458406	13.147285	29.504414
gene-LOC106793239	LOC106793239	NW_014569547.1	+	989172	995016	30.403278	20.461338	45.918205
gene-LOC106792958	LOC106792958	NW_014569547.1	-	995264	1003957	53.426029	35.955597	80.689568
gene-LOC106792893	LOC106792893	NW_014569547.1	+	996097	999303	23.905207	16.088150	36.104137
gene-LOC106793354	LOC106793354	NW_014569547.1	-	1006480	1010932	22.561565	15.210241	34.133984
gene-LOC106793152	LOC106793152	NW_014569547.1	-	1012140	1018159	20.776052	18.152678	40.737236
gene-LOC106793188	LOC106793188	NW_014569547.1	-	1018351	1020180	9.368462	6.304954	14.149230
gene-LOC106793282	LOC106793282	NW_014569547.1	+	1020483	1023859	47.090958	31.692110	71.121681
gene-LOC106793092	LOC106793092	NW_014569547.1	-	1025898	1031127	45.385643	84.024460	188.563065
gene-LOC106785249	LOC106785249	NW_014569547.1	-	1042671	1102670	89.413620	60.175167	135.041779
gene-LOC106785316	LOC106785316	NW_014569547.1	-	1103804	1105333	70.313606	47.320900	106.194954
gene-LOC106793297	LOC106793297	NW_014569547.1	-	1113940	1120165	19.528387	13.142560	29.493811
gene-LOC106793424	LOC106793424	NW_014569547.1	+	1120698	1125601	15.225193	10.265711	23.037743
gene-LOC106788563	LOC106788563	NW_014569547.1	+	1129339	1165918	40.827343	117.811020	264.385010
gene-LOC106789066	LOC106789066	NW_014569547.1	-	1140299	1143423	11.697391	7.872318	17.666622
gene-LOC106793085	LOC106793085	NW_014569547.1	-	1168750	1175820	37.151306	25.002745	56.109787
gene-LOC106793508	LOC106793508	NW_014569547.1	-	1176005	1178279	15.042609	10.123642	22.718920
gene-LOC106793065	LOC106793065	NW_014569547.1	-	1182707	1186934	71.311935	49.963043	112.124313
gene-LOC106794044	LOC106794044	NW_014569547.1	-	1189428	1190434	0.989170	0.665709	1.493948
gene-LOC106793361	LOC106793361	NW_014569547.1	-	1190910	1195866	53.322933	36.049995	80.901413
gene-LOC106793683	LOC106793683	NW_014569547.1	-	1193350	1194315	7.231884	4.867042	10.922346
gene-LOC106783599	LOC106783599	NW_014569547.1	+	1195904	1196814	44.897762	30.216093	67.809296
gene-LOC106793758	LOC106793758	NW_014569547.1	-	1197009	1198667	133.022202	89.523643	200.904022
gene-LOC106793617	LOC106793617	NW_014569547.1	+	1198921	1202165	0.000000	0.000000	0.000000
gene-LOC106793905	LOC106793905	NW_014569547.1	-	1201340	1202534	14.827253	9.978708	22.393665
gene-LOC106793976	LOC106793976	NW_014569547.1	-	1202910	1204603	19.501980	13.124788	29.453926
gene-LOC106783662	LOC106783662	NW_014569547.1	+	1204673	1208241	5.282710	4.085458	9.168359
gene-LOC106793830	LOC106793830	NW_014569547.1	-	1205601	1221158	85.509972	57.548019	129.146088
gene-LOC106783736	LOC106783736	NW_014569547.1	+	1208789	1209801	0.000000	0.000000	0.000000
gene-LOC106783776	LOC106783776	NW_014569547.1	+	1214622	1217468	0.000000	0.000000	0.000000
gene-LOC106793385	LOC106793385	NW_014569547.1	-	1221759	1224098	0.506792	0.341070	0.765410
gene-LOC106793548	LOC106793548	NW_014569547.1	+	1224819	1228740	767.864746	516.771240	1159.709595
gene-LOC106793472	LOC106793472	NW_014569547.1	-	1228828	1231402	24.086294	16.210022	36.377636
gene-LOC106793491	LOC106793491	NW_014569547.1	+	1231475	1232880	9.675796	6.511789	14.613398
gene-LOC106793486	LOC106793486	NW_014569547.1	-	1232729	1235299	12.990383	8.742498	19.619432
gene-LOC106793272	LOC106793272	NW_014569547.1	+	1240198	1243951	28.116873	18.922592	42.465038
gene-LOC106793258	LOC106793258	NW_014569547.1	+	1244296	1248674	10.071016	6.779417	15.213993
gene-LOC106787496	LOC106787496	NW_014569547.1	+	1252624	1276096	18.754431	15.127590	33.948502
gene-LOC106787961	LOC106787961	NW_014569547.1	+	1276163	1277632	2.262845	1.522889	3.417585
gene-LOC106787891	LOC106787891	NW_014569547.1	-	1277574	1281010	14.063879	9.464959	21.240740
gene-LOC106787688	LOC106787688	NW_014569547.1	+	1281236	1285198	19.778357	14.267588	32.018532
gene-LOC106793396	LOC106793396	NW_014569547.1	+	1285470	1291057	20.928246	14.705330	33.000889
gene-LOC106788839	LOC106788839	NW_014569547.1	+	1291361	1292825	40.139252	27.013626	60.622490
gene-LOC106793500	LOC106793500	NW_014569547.1	+	1293208	1295215	122.831398	82.665253	185.512802
gene-LOC106792840	LOC106792840	NW_014569547.1	+	1295588	1296425	5.056749	3.403181	7.637230
gene-LOC106792406	LOC106792406	NW_014569547.1	-	1296407	1302173	11.926308	10.310251	23.137697
gene-LOC106792589	LOC106792589	NW_014569547.1	+	1302289	1303947	25.040035	17.532993	39.346577
gene-LOC106792721	LOC106792721	NW_014569547.1	-	1304130	1305912	25.309778	18.614239	41.773052
gene-LOC106792988	LOC106792988	NW_014569547.1	-	1307608	1312253	31.607693	22.198732	49.817169
gene-LOC106793028	LOC106793028	NW_014569547.1	+	1312259	1313572	79.048218	53.199276	119.386871
gene-LOC106793018	LOC106793018	NW_014569547.1	+	1313839	1317396	2.397147	1.625773	3.648471
gene-LOC106793253	LOC106793253	NW_014569547.1	-	1317722	1324310	7.513007	5.056237	11.346928
gene-LOC106793468	LOC106793468	NW_014569547.1	+	1324909	1327537	39.449902	26.549696	59.581360
gene-LOC106793323	LOC106793323	NW_014569547.1	+	1327873	1330056	78.306305	52.764610	118.411430
gene-LOC106793332	LOC106793332	NW_014569547.1	-	1330286	1331660	0.000000	0.000000	0.000000
gene-LOC106790725	LOC106790725	NW_014569547.1	-	1337719	1345020	32.127243	21.928827	49.211468
gene-LOC106790959	LOC106790959	NW_014569547.1	+	1344563	1346342	64.857567	52.330433	117.437065
gene-LOC106790839	LOC106790839	NW_014569547.1	-	1346266	1348055	23.085802	15.755190	35.356930
gene-LOC106791151	LOC106791151	NW_014569547.1	+	1348079	1348805	247.982040	166.891357	374.528381
gene-LOC106791081	LOC106791081	NW_014569547.1	-	1348870	1350171	36.859684	24.806484	55.669346
gene-LOC106791219	LOC106791219	NW_014569547.1	-	1393881	1601909	7.087056	4.996277	11.212369
gene-LOC106791448	LOC106791448	NW_014569547.1	+	1455647	1461141	12.632364	18.335453	41.147411
gene-LOC106783578	LOC106783578	NW_014569547.1	+	1628770	1637250	0.000000	0.000000	0.000000
gene-LOC106792973	LOC106792973	NW_014569547.1	-	1647075	1648128	5.808673	3.909224	8.772864
gene-LOC106793476	LOC106793476	NW_014569547.1	+	1651875	1655489	9.872617	7.426834	16.666891
gene-LOC106784213	LOC106784213	NW_014569547.1	-	1655996	1660353	0.000000	0.000000	0.000000
gene-LOC106793566	LOC106793566	NW_014569547.1	-	1661724	1715001	0.674523	0.453952	1.018735
gene-LOC106793125	LOC106793125	NW_014569547.1	-	1736237	1760106	32.511520	26.216928	58.834579
gene-LOC106793579	LOC106793579	NW_014569547.1	+	1766334	1774430	8.721174	5.869331	13.171628
gene-LOC106793338	LOC106793338	NW_014569547.1	+	1774859	1842457	1.363150	11.194588	25.122276
gene-LOC106793382	LOC106793382	NW_014569547.1	+	1852146	1861243	34.100182	28.097193	63.054173
gene-LOC106784860	LOC106784860	NW_014569547.1	+	1871058	1872488	0.417191	0.280769	0.630085
gene-LOC106793600	LOC106793600	NW_014569547.1	-	1882741	1883879	0.664275	0.447056	1.003258
gene-LOC106791695	LOC106791695	NW_014569547.1	+	1884202	1898313	53.238213	65.787163	147.635925
gene-LOC106792250	LOC106792250	NW_014569547.1	+	1901972	1905754	116.899330	89.964722	201.893875
gene-LOC106788382	LOC106788382	NW_014569547.1	-	1910656	1912612	6.912924	5.081073	11.402664
gene-LOC106788494	LOC106788494	NW_014569547.1	+	1912335	1914020	89.976242	60.553810	135.891510
gene-LOC106788172	LOC106788172	NW_014569547.1	-	1914233	1947833	4.385956	30.471382	68.382202
gene-LOC106793518	LOC106793518	NW_014569547.1	+	1948172	1950234	8.126244	5.468944	12.273102
gene-LOC106785532	LOC106785532	NW_014569547.1	+	1953173	1959671	0.000000	0.000000	0.000000
gene-LOC106792968	LOC106792968	NW_014569547.1	-	1962260	1974014	51.003155	35.498325	79.663391
gene-LOC106792980	LOC106792980	NW_014569547.1	+	1974196	1975944	30.677420	20.645834	46.332245
gene-LOC106785973	LOC106785973	NW_014569547.1	-	1976948	1979112	19.755928	17.098625	38.371792
gene-LOC106786104	LOC106786104	NW_014569547.1	+	1979159	1981212	41.486088	27.920042	62.656624
gene-LOC106786163	LOC106786163	NW_014569547.1	-	1980537	1982546	9.625504	6.477942	14.537441
gene-LOC106785506	LOC106785506	NW_014569547.1	+	1984279	1989825	62.102699	41.794979	93.793983
gene-LOC106786236	LOC106786236	NW_014569547.1	+	1990016	2004205	9.008906	6.062973	13.606191
gene-LOC106785575	LOC106785575	NW_014569547.1	-	2002134	2004155	0.816317	0.549380	1.232887
gene-LOC106785658	LOC106785658	NW_014569547.1	-	2004487	2007170	10.041036	9.124856	20.477499
gene-LOC106785829	LOC106785829	NW_014569547.1	+	2006813	2010540	217.223175	288.897034	648.326782
gene-LOC106793195	LOC106793195	NW_014569547.1	-	2012828	2019101	9.926633	8.474433	19.017855
gene-LOC106793224	LOC106793224	NW_014569547.1	+	2013657	2022529	4.212852	5.721517	12.839912
gene-LOC106789442	LOC106789442	NW_014569547.1	+	2025174	2035701	27.359133	19.305897	43.325230
gene-LOC106789590	LOC106789590	NW_014569547.1	-	2040164	2041455	57.002525	38.362572	86.091164
gene-LOC106789790	LOC106789790	NW_014569547.1	+	2041396	2045687	0.775359	0.521815	1.171028
gene-LOC106789660	LOC106789660	NW_014569547.1	-	2045501	2046868	5.846289	4.320819	9.696545
gene-LOC106793444	LOC106793444	NW_014569547.1	+	2047301	2050061	41.808495	28.137022	63.143559
gene-LOC106793556	LOC106793556	NW_014569547.1	-	2050606	2052789	23.108265	15.822936	35.508961
gene-LOC106793035	LOC106793035	NW_014569547.1	+	2054210	2063326	20.574076	13.846306	31.073118
gene-LOC106793109	LOC106793109	NW_014569547.1	-	2066814	2073432	142.164978	95.676712	214.712402
gene-LOC106793044	LOC106793044	NW_014569547.1	+	2076150	2078533	0.346828	0.233414	0.523816
