Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC106784153	LOC106784153	NW_014569547.1	-	50143	52760	0.266790	0.184425	0.419800
gene-LOC106784085	LOC106784085	NW_014569547.1	-	52989	57536	0.529456	0.578607	1.317063
gene-LOC106783879	LOC106783879	NW_014569547.1	+	57733	165446	15.661055	10.826095	24.643036
gene-LOC106784012	LOC106784012	NW_014569547.1	-	165628	169649	0.000000	0.000000	0.000000
gene-LOC106783940	LOC106783940	NW_014569547.1	-	169879	171308	99.082855	68.493492	155.909180
gene-LOC106783811	LOC106783811	NW_014569547.1	+	171388	174397	20.187471	13.955093	31.765457
gene-LOC106792039	LOC106792039	NW_014569547.1	+	177200	179790	4.762600	3.292266	7.494062
gene-LOC106783577	LOC106783577	NW_014569547.1	+	181746	184277	0.000000	0.000000	0.000000
gene-LOC106792109	LOC106792109	NW_014569547.1	+	185758	188587	3553.314209	2456.317139	5591.223145
gene-LOC106792180	LOC106792180	NW_014569547.1	+	188867	191996	47.885071	33.101749	75.348274
gene-LOC106790239	LOC106790239	NW_014569547.1	+	192424	198441	0.000000	0.000000	0.000000
gene-LOC106793447	LOC106793447	NW_014569547.1	+	214575	226272	11.785258	12.452740	28.345703
gene-LOC106793296	LOC106793296	NW_014569547.1	+	226579	292274	73.014587	50.473156	114.890152
gene-LOC106793534	LOC106793534	NW_014569547.1	-	301976	307177	2.485327	1.906560	4.339832
gene-LOC106785363	LOC106785363	NW_014569547.1	-	307772	417909	40.385147	27.928623	63.572880
gene-LOC106789119	LOC106789119	NW_014569547.1	-	517588	600078	28.027304	21.393669	48.697613
gene-LOC106790448	LOC106790448	NW_014569547.1	+	692122	841696	0.730498	2.948623	6.711840
gene-LOC106790650	LOC106790650	NW_014569547.1	+	873624	941482	26.670971	18.436974	41.967392
gene-LOC106790958	LOC106790958	NW_014569547.1	+	943832	946213	66.265686	45.807808	104.270607
gene-LOC106793585	LOC106793585	NW_014569547.1	+	956885	967498	1.865558	1.289613	2.935499
gene-LOC106793045	LOC106793045	NW_014569547.1	-	980318	986768	17.294582	12.029791	27.382963
gene-LOC106793239	LOC106793239	NW_014569547.1	+	989172	995016	24.561476	17.043056	38.794472
gene-LOC106792958	LOC106792958	NW_014569547.1	-	995264	1003957	41.287907	28.541294	64.967484
gene-LOC106792893	LOC106792893	NW_014569547.1	+	996097	999303	16.165264	11.174643	25.436420
gene-LOC106793354	LOC106793354	NW_014569547.1	-	1006480	1010932	20.018366	13.983204	31.829443
gene-LOC106793152	LOC106793152	NW_014569547.1	-	1012140	1018159	19.683117	17.612015	40.089569
gene-LOC106793188	LOC106793188	NW_014569547.1	-	1018351	1020180	7.640769	5.281872	12.022928
gene-LOC106793282	LOC106793282	NW_014569547.1	+	1020483	1023859	27.324549	18.888777	42.995815
gene-LOC106793092	LOC106793092	NW_014569547.1	-	1025898	1031127	33.218929	62.139301	141.445374
gene-LOC106785249	LOC106785249	NW_014569547.1	-	1042671	1102670	84.259926	58.246773	132.584961
gene-LOC106785316	LOC106785316	NW_014569547.1	-	1103804	1105333	61.680016	42.637852	97.054947
gene-LOC106793297	LOC106793297	NW_014569547.1	-	1113940	1120165	16.979183	11.737284	26.717142
gene-LOC106793424	LOC106793424	NW_014569547.1	+	1120698	1125601	15.439960	10.685779	24.323639
gene-LOC106788563	LOC106788563	NW_014569547.1	+	1129339	1165918	29.880732	90.853836	206.807205
gene-LOC106789066	LOC106789066	NW_014569547.1	-	1140299	1143423	8.795455	6.080078	13.839853
gene-LOC106793085	LOC106793085	NW_014569547.1	-	1168750	1175820	33.311939	23.027708	52.417114
gene-LOC106793508	LOC106793508	NW_014569547.1	-	1176005	1178279	15.890383	10.984623	25.003889
gene-LOC106793065	LOC106793065	NW_014569547.1	-	1182707	1186934	69.139954	49.472115	112.611526
gene-LOC106794044	LOC106794044	NW_014569547.1	-	1189428	1190434	2.583634	1.786001	4.065408
gene-LOC106793361	LOC106793361	NW_014569547.1	-	1190910	1195866	48.664837	34.012299	77.420929
gene-LOC106793683	LOC106793683	NW_014569547.1	-	1193350	1194315	6.167701	4.263577	9.705021
gene-LOC106783599	LOC106783599	NW_014569547.1	+	1195904	1196814	48.301918	33.389904	76.004196
gene-LOC106793758	LOC106793758	NW_014569547.1	-	1197009	1198667	100.046181	69.159416	157.425003
gene-LOC106793617	LOC106793617	NW_014569547.1	+	1198921	1202165	0.000000	0.000000	0.000000
gene-LOC106793905	LOC106793905	NW_014569547.1	-	1201340	1202534	17.040773	11.779860	26.814054
gene-LOC106793976	LOC106793976	NW_014569547.1	-	1202910	1204603	15.836415	10.947317	24.918968
gene-LOC106783662	LOC106783662	NW_014569547.1	+	1204673	1208241	6.216980	4.926566	11.214158
gene-LOC106793830	LOC106793830	NW_014569547.1	-	1205601	1221158	102.685135	70.983665	161.577454
gene-LOC106783736	LOC106783736	NW_014569547.1	+	1208789	1209801	0.000000	0.000000	0.000000
gene-LOC106783776	LOC106783776	NW_014569547.1	+	1214622	1217468	0.265252	0.183362	0.417380
gene-LOC106793385	LOC106793385	NW_014569547.1	-	1221759	1224098	0.000000	0.000000	0.000000
gene-LOC106793548	LOC106793548	NW_014569547.1	+	1224819	1228740	707.588562	489.138245	1113.407104
gene-LOC106793472	LOC106793472	NW_014569547.1	-	1228828	1231402	22.288879	15.407743	35.072071
gene-LOC106793491	LOC106793491	NW_014569547.1	+	1231475	1232880	6.725778	4.649362	10.583169
gene-LOC106793486	LOC106793486	NW_014569547.1	-	1232729	1235299	13.380503	9.249606	21.054533
gene-LOC106793272	LOC106793272	NW_014569547.1	+	1240198	1243951	20.645124	14.271457	32.485584
gene-LOC106793258	LOC106793258	NW_014569547.1	+	1244296	1248674	10.865178	7.515192	17.106550
gene-LOC106787496	LOC106787496	NW_014569547.1	+	1252624	1276096	18.801672	15.813841	35.996456
gene-LOC106787961	LOC106787961	NW_014569547.1	+	1276163	1277632	1.750074	1.209782	2.753782
gene-LOC106787891	LOC106787891	NW_014569547.1	-	1277574	1281010	11.815160	8.167523	18.591431
gene-LOC106787688	LOC106787688	NW_014569547.1	+	1281236	1285198	10.850389	8.059175	18.344799
gene-LOC106793396	LOC106793396	NW_014569547.1	+	1285470	1291057	22.618399	16.563307	37.702435
gene-LOC106788839	LOC106788839	NW_014569547.1	+	1291361	1292825	42.071365	29.082880	66.200272
gene-LOC106793500	LOC106793500	NW_014569547.1	+	1293208	1295215	96.911964	66.992813	152.493240
gene-LOC106792840	LOC106792840	NW_014569547.1	+	1295588	1296425	4.837565	3.344087	7.612021
gene-LOC106792406	LOC106792406	NW_014569547.1	-	1296407	1302173	11.969910	10.612811	24.157545
gene-LOC106792589	LOC106792589	NW_014569547.1	+	1302289	1303947	22.920818	16.338821	37.191452
gene-LOC106792721	LOC106792721	NW_014569547.1	-	1304130	1305912	18.837593	14.115080	32.129627
gene-LOC106792988	LOC106792988	NW_014569547.1	-	1307608	1312253	35.206997	25.913027	58.984856
gene-LOC106793028	LOC106793028	NW_014569547.1	+	1312259	1313572	74.548218	51.533314	117.303360
gene-LOC106793018	LOC106793018	NW_014569547.1	+	1313839	1317396	2.138978	1.478622	3.365732
gene-LOC106793253	LOC106793253	NW_014569547.1	-	1317722	1324310	5.080912	3.512307	7.994934
gene-LOC106793468	LOC106793468	NW_014569547.1	+	1324909	1327537	35.177048	24.317011	55.351906
gene-LOC106793323	LOC106793323	NW_014569547.1	+	1327873	1330056	57.642639	40.728085	92.707817
gene-LOC106793332	LOC106793332	NW_014569547.1	-	1330286	1331660	0.576891	0.398790	0.907751
gene-LOC106790725	LOC106790725	NW_014569547.1	-	1337719	1345020	24.586147	17.244722	39.253517
gene-LOC106790959	LOC106790959	NW_014569547.1	+	1344563	1346342	57.268745	47.454723	108.019417
gene-LOC106790839	LOC106790839	NW_014569547.1	-	1346266	1348055	16.933817	11.841554	26.954487
gene-LOC106791151	LOC106791151	NW_014569547.1	+	1348079	1348805	244.482040	169.004318	384.698212
gene-LOC106791081	LOC106791081	NW_014569547.1	-	1348870	1350171	45.789524	31.653151	72.050880
gene-LOC106791219	LOC106791219	NW_014569547.1	-	1393881	1601909	6.787546	4.923885	11.208055
gene-LOC106791448	LOC106791448	NW_014569547.1	+	1455647	1461141	15.357778	22.552256	51.334854
gene-LOC106783578	LOC106783578	NW_014569547.1	+	1628770	1637250	0.000000	0.000000	0.000000
gene-LOC106792973	LOC106792973	NW_014569547.1	-	1647075	1648128	2.525510	1.745822	3.973949
gene-LOC106793476	LOC106793476	NW_014569547.1	+	1651875	1655489	8.084128	6.307095	14.356604
gene-LOC106784213	LOC106784213	NW_014569547.1	-	1655996	1660353	0.000000	0.000000	0.000000
gene-LOC106793566	LOC106793566	NW_014569547.1	-	1661724	1715001	0.822110	0.568304	1.293609
gene-LOC106793125	LOC106793125	NW_014569547.1	-	1736237	1760106	31.924797	26.207830	59.655907
gene-LOC106793579	LOC106793579	NW_014569547.1	+	1766334	1774430	5.729560	3.960701	9.015596
gene-LOC106793338	LOC106793338	NW_014569547.1	+	1774859	1842457	0.809878	6.698055	15.246533
gene-LOC106793382	LOC106793382	NW_014569547.1	+	1852146	1861243	49.344669	41.551476	94.582069
gene-LOC106784860	LOC106784860	NW_014569547.1	+	1871058	1872488	0.139064	0.096131	0.218820
