Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC106784153	LOC106784153	NW_014569547.1	-	50143	52760	0.659273	0.479128	1.119301
gene-LOC106784085	LOC106784085	NW_014569547.1	-	52989	57536	0.451284	0.423744	0.989917
gene-LOC106783879	LOC106783879	NW_014569547.1	+	57733	165446	14.848308	10.791046	25.209177
gene-LOC106784012	LOC106784012	NW_014569547.1	-	165628	169649	0.000000	0.000000	0.000000
gene-LOC106783940	LOC106783940	NW_014569547.1	-	169879	171308	92.875717	67.497673	157.682632
gene-LOC106783811	LOC106783811	NW_014569547.1	+	171388	174397	19.312305	14.035269	32.788067
gene-LOC106792039	LOC106792039	NW_014569547.1	+	177200	179790	0.000000	0.000000	0.000000
gene-LOC106792109	LOC106792109	NW_014569547.1	+	185758	188587	36.686203	26.661795	62.285141
gene-LOC106792180	LOC106792180	NW_014569547.1	+	188867	191996	34.651264	25.182896	58.830261
gene-LOC106790239	LOC106790239	NW_014569547.1	+	192424	198441	0.065299	0.047456	0.110863
gene-LOC106793447	LOC106793447	NW_014569547.1	+	214575	226272	4.606440	5.064530	11.831349
gene-LOC106793296	LOC106793296	NW_014569547.1	+	226579	292274	53.058563	38.560452	90.081825
gene-LOC106793534	LOC106793534	NW_014569547.1	-	301976	307177	4.007740	3.207648	7.493451
gene-LOC106785363	LOC106785363	NW_014569547.1	-	307772	417909	43.122032	31.356636	73.252853
gene-LOC106789119	LOC106789119	NW_014569547.1	-	517588	600078	26.790670	21.451881	50.114159
gene-LOC106790448	LOC106790448	NW_014569547.1	+	692122	841696	1.499695	7.240489	16.914648
gene-LOC106790650	LOC106790650	NW_014569547.1	+	873624	941482	33.010174	23.990231	56.044048
gene-LOC106790958	LOC106790958	NW_014569547.1	+	943832	946213	52.072060	37.843506	88.406960
gene-LOC106793585	LOC106793585	NW_014569547.1	+	956885	967498	0.888939	0.646039	1.509224
gene-LOC106793045	LOC106793045	NW_014569547.1	-	980318	986768	17.943483	13.094706	30.590796
gene-LOC106793239	LOC106793239	NW_014569547.1	+	989172	995016	20.149179	14.643470	34.208897
gene-LOC106792958	LOC106792958	NW_014569547.1	-	995264	1003957	68.133209	49.515987	115.675270
gene-LOC106792893	LOC106792893	NW_014569547.1	+	996097	999303	16.716558	12.148803	28.381056
gene-LOC106793354	LOC106793354	NW_014569547.1	-	1006480	1010932	25.621939	18.761417	43.828915
gene-LOC106793152	LOC106793152	NW_014569547.1	-	1012140	1018159	16.913328	15.822283	36.962746
gene-LOC106793188	LOC106793188	NW_014569547.1	-	1018351	1020180	6.227692	4.525991	10.573257
gene-LOC106793282	LOC106793282	NW_014569547.1	+	1020483	1023859	27.137468	19.722227	46.073479
gene-LOC106793092	LOC106793092	NW_014569547.1	-	1025898	1031127	33.308357	66.451340	155.238281
gene-LOC106785249	LOC106785249	NW_014569547.1	-	1042671	1102670	72.440178	52.646088	122.987556
gene-LOC106785316	LOC106785316	NW_014569547.1	-	1103804	1105333	50.055634	36.378063	84.983505
gene-LOC106793297	LOC106793297	NW_014569547.1	-	1113940	1120165	13.846707	10.063130	23.508677
gene-LOC106793424	LOC106793424	NW_014569547.1	+	1120698	1125601	17.671377	12.861199	30.045300
gene-LOC106788563	LOC106788563	NW_014569547.1	+	1129339	1165918	23.704996	74.211960	173.368011
gene-LOC106789066	LOC106789066	NW_014569547.1	-	1140299	1143423	10.985270	7.983573	18.650583
gene-LOC106793085	LOC106793085	NW_014569547.1	-	1168750	1175820	31.796185	23.107962	53.982960
gene-LOC106793508	LOC106793508	NW_014569547.1	-	1176005	1178279	13.675026	9.938361	23.217201
gene-LOC106793065	LOC106793065	NW_014569547.1	-	1182707	1186934	54.161057	40.597271	94.840088
gene-LOC106794044	LOC106794044	NW_014569547.1	-	1189428	1190434	4.060168	2.950737	6.893276
gene-LOC106793361	LOC106793361	NW_014569547.1	-	1190910	1195866	57.411461	41.936642	97.969009
gene-LOC106793683	LOC106793683	NW_014569547.1	-	1193350	1194315	4.814700	3.499096	8.174307
gene-LOC106783599	LOC106783599	NW_014569547.1	+	1195904	1196814	34.817890	25.303991	59.113159
gene-LOC106793758	LOC106793758	NW_014569547.1	-	1197009	1198667	112.375664	81.669304	190.789276
gene-LOC106793617	LOC106793617	NW_014569547.1	+	1198921	1202165	0.000000	0.000000	0.000000
gene-LOC106793905	LOC106793905	NW_014569547.1	-	1201340	1202534	9.458155	6.873739	16.057877
gene-LOC106793976	LOC106793976	NW_014569547.1	-	1202910	1204603	15.797493	11.480869	26.820684
gene-LOC106783662	LOC106783662	NW_014569547.1	+	1204673	1208241	8.545864	7.137128	16.673187
gene-LOC106793830	LOC106793830	NW_014569547.1	-	1205601	1221158	52.952271	38.483200	89.901367
gene-LOC106783736	LOC106783736	NW_014569547.1	+	1208789	1209801	0.000000	0.000000	0.000000
gene-LOC106783776	LOC106783776	NW_014569547.1	+	1214622	1217468	0.000000	0.000000	0.000000
gene-LOC106793385	LOC106793385	NW_014569547.1	-	1221759	1224098	0.312435	0.227063	0.530446
gene-LOC106793548	LOC106793548	NW_014569547.1	+	1224819	1228740	759.119263	551.691895	1288.818237
gene-LOC106793472	LOC106793472	NW_014569547.1	-	1228828	1231402	21.040148	15.290983	35.721565
gene-LOC106793491	LOC106793491	NW_014569547.1	+	1231475	1232880	5.765489	4.190084	9.788538
gene-LOC106793486	LOC106793486	NW_014569547.1	-	1232729	1235299	10.802318	7.850612	18.339972
gene-LOC106793272	LOC106793272	NW_014569547.1	+	1240198	1243951	17.330883	12.595264	29.424047
gene-LOC106793258	LOC106793258	NW_014569547.1	+	1244296	1248674	8.459625	6.151834	14.371423
gene-LOC106787496	LOC106787496	NW_014569547.1	+	1252624	1276096	12.368353	12.407567	28.985561
gene-LOC106787961	LOC106787961	NW_014569547.1	+	1276163	1277632	1.180016	0.857580	2.003409
gene-LOC106787891	LOC106787891	NW_014569547.1	-	1277574	1281010	12.939764	9.404007	21.968887
gene-LOC106787688	LOC106787688	NW_014569547.1	+	1281236	1285198	13.356583	10.487865	24.500910
gene-LOC106793396	LOC106793396	NW_014569547.1	+	1285470	1291057	26.518589	20.161139	47.098835
gene-LOC106788839	LOC106788839	NW_014569547.1	+	1291361	1292825	45.120106	32.791157	76.604057
gene-LOC106793500	LOC106793500	NW_014569547.1	+	1293208	1295215	87.713310	63.745876	148.917999
gene-LOC106792840	LOC106792840	NW_014569547.1	+	1295588	1296425	6.997511	5.085459	11.880241
gene-LOC106792406	LOC106792406	NW_014569547.1	-	1296407	1302173	9.840760	9.087973	21.230593
gene-LOC106792589	LOC106792589	NW_014569547.1	+	1302289	1303947	15.887011	11.906075	27.814014
gene-LOC106792721	LOC106792721	NW_014569547.1	-	1304130	1305912	19.015038	15.050523	35.159824
gene-LOC106792988	LOC106792988	NW_014569547.1	-	1307608	1312253	35.815384	27.354393	63.903133
gene-LOC106793028	LOC106793028	NW_014569547.1	+	1312259	1313572	48.316071	35.113831	82.030113
gene-LOC106793018	LOC106793018	NW_014569547.1	+	1313839	1317396	2.948458	2.142800	5.005836
gene-LOC106793253	LOC106793253	NW_014569547.1	-	1317722	1324310	6.348649	4.613897	10.778616
gene-LOC106793468	LOC106793468	NW_014569547.1	+	1324909	1327537	31.642996	22.996632	53.722881
gene-LOC106793323	LOC106793323	NW_014569547.1	+	1327873	1330056	54.493092	39.651936	92.631660
gene-LOC106793332	LOC106793332	NW_014569547.1	-	1330286	1331660	0.000000	0.000000	0.000000
gene-LOC106790725	LOC106790725	NW_014569547.1	-	1337719	1345020	27.116598	19.994459	46.709450
gene-LOC106790959	LOC106790959	NW_014569547.1	+	1344563	1346342	45.040241	39.136562	91.427696
gene-LOC106790839	LOC106790839	NW_014569547.1	-	1346266	1348055	15.342649	11.269320	26.326481
gene-LOC106791151	LOC106791151	NW_014569547.1	+	1348079	1348805	118.257484	85.943939	200.775330
gene-LOC106791081	LOC106791081	NW_014569547.1	-	1348870	1350171	28.626482	20.804371	48.601498
gene-LOC106791219	LOC106791219	NW_014569547.1	-	1393881	1601909	7.277025	5.567692	13.006794
gene-LOC106791448	LOC106791448	NW_014569547.1	+	1455647	1461141	6.973071	11.327058	26.461365
gene-LOC106783578	LOC106783578	NW_014569547.1	+	1628770	1637250	0.000000	0.000000	0.000000
gene-LOC106792973	LOC106792973	NW_014569547.1	-	1647075	1648128	0.761480	0.553408	1.292826
gene-LOC106793476	LOC106793476	NW_014569547.1	+	1651875	1655489	5.639305	4.126099	9.639062
gene-LOC106784213	LOC106784213	NW_014569547.1	-	1655996	1660353	0.000000	0.000000	0.000000
gene-LOC106793566	LOC106793566	NW_014569547.1	-	1661724	1715001	0.000000	0.000000	0.000000
gene-LOC106793125	LOC106793125	NW_014569547.1	-	1736237	1760106	33.441765	29.576515	69.094276
gene-LOC106793579	LOC106793579	NW_014569547.1	+	1766334	1774430	3.876310	2.817118	6.581126
gene-LOC106793338	LOC106793338	NW_014569547.1	+	1774859	1842457	0.771664	6.898757	16.116322
gene-LOC106793382	LOC106793382	NW_014569547.1	+	1852146	1861243	4.984000	4.793416	11.197993
gene-LOC106784860	LOC106784860	NW_014569547.1	+	1871058	1872488	0.139762	0.101572	0.237285
gene-LOC106793600	LOC106793600	NW_014569547.1	-	1882741	1883879	1.071736	0.778887	1.819573
gene-LOC106791695	LOC106791695	NW_014569547.1	+	1884202	1898313	62.286613	79.860764	186.564301
gene-LOC106792250	LOC106792250	NW_014569547.1	+	1901972	1905754	125.793701	104.366707	243.813095
gene-LOC106788382	LOC106788382	NW_014569547.1	-	1910656	1912612	4.581484	3.512233	8.204996
gene-LOC106788494	LOC106788494	NW_014569547.1	+	1912335	1914020	69.677574	50.638359	118.297272
gene-LOC106788172	LOC106788172	NW_014569547.1	-	1914233	1947833	4.060421	31.942633	74.621811
gene-LOC106793518	LOC106793518	NW_014569547.1	+	1948172	1950234	6.970926	5.066138	11.835106
gene-LOC106785532	LOC106785532	NW_014569547.1	+	1953173	1959671	0.000000	0.000000	0.000000
gene-LOC106792968	LOC106792968	NW_014569547.1	-	1962260	1974014	51.692726	37.868744	88.465919
gene-LOC106792980	LOC106792980	NW_014569547.1	+	1974196	1975944	21.835203	15.868791	37.071396
gene-LOC106785973	LOC106785973	NW_014569547.1	-	1976948	1979112	15.325044	13.010904	30.395029
gene-LOC106786104	LOC106786104	NW_014569547.1	+	1979159	1981212	36.379272	26.438730	61.764038
gene-LOC106786163	LOC106786163	NW_014569547.1	-	1980537	1982546	6.831082	4.964507	11.597682
gene-LOC106785506	LOC106785506	NW_014569547.1	+	1984279	1989825	68.184036	49.552925	115.761574
gene-LOC106786236	LOC106786236	NW_014569547.1	+	1990016	2004205	6.269102	4.556087	10.643562
gene-LOC106785575	LOC106785575	NW_014569547.1	-	2002134	2004155	0.587637	0.427067	0.997679
gene-LOC106785658	LOC106785658	NW_014569547.1	-	2004487	2007170	5.541184	6.057212	14.150372
gene-LOC106785829	LOC106785829	NW_014569547.1	+	2006813	2010540	188.005310	271.309387	633.811157
gene-LOC106793195	LOC106793195	NW_014569547.1	-	2012828	2019101	8.234644	7.913410	18.486671
gene-LOC106793224	LOC106793224	NW_014569547.1	+	2013657	2022529	3.650076	4.972518	11.616398
gene-LOC106789442	LOC106789442	NW_014569547.1	+	2025174	2035701	31.154228	22.941271	53.593555
gene-LOC106789590	LOC106789590	NW_014569547.1	-	2040164	2041455	44.742306	32.516586	75.962639
gene-LOC106789790	LOC106789790	NW_014569547.1	+	2041396	2045687	0.503236	0.365728	0.854385
gene-LOC106789660	LOC106789660	NW_014569547.1	-	2045501	2046868	2.207556	1.689383	3.946601
gene-LOC106793444	LOC106793444	NW_014569547.1	+	2047301	2050061	33.209526	24.135111	56.382504
gene-LOC106793556	LOC106793556	NW_014569547.1	-	2050606	2052789	20.763680	15.090057	35.252182
gene-LOC106793035	LOC106793035	NW_014569547.1	+	2054210	2063326	18.497219	13.442902	31.404230
gene-LOC106793109	LOC106793109	NW_014569547.1	-	2066814	2073432	111.458755	81.002945	189.232559
gene-LOC106793044	LOC106793044	NW_014569547.1	+	2076150	2078533	0.000000	0.000000	0.000000
gene-LOC106788171	LOC106788171	NW_014569547.1	-	2081262	2082934	13.295278	9.662378	22.572472
gene-LOC106793118	LOC106793118	NW_014569547.1	+	2083295	2090060	13.692566	9.951108	23.246979
gene-LOC106791671	LOC106791671	NW_014569547.1	-	2091350	2092616	10.241380	7.442949	17.387621
gene-LOC106793116	LOC106793116	NW_014569547.1	+	2093682	2433060	26.427530	19.206278	44.868160
gene-LOC106793182	LOC106793182	NW_014569547.1	+	2249454	2301138	17.708666	12.869819	30.065437
gene-LOC106793244	LOC106793244	NW_014569547.1	+	2362133	2365793	2.353952	1.710741	3.996495
gene-LOC106786212	LOC106786212	NW_014569547.1	-	2447214	2483266	0.000000	0.000000	0.000000
gene-LOC106793368	LOC106793368	NW_014569547.1	-	2513829	2519147	17.491104	12.873618	30.074314
gene-LOC106786416	LOC106786416	NW_014569547.1	+	2520023	2522685	16.097645	11.699005	27.330276
gene-LOC106787032	LOC106787032	NW_014569547.1	-	2523629	2524362	47.119892	34.244507	79.999260
gene-LOC106786365	LOC106786365	NW_014569547.1	+	2524561	2527741	122.981949	89.377457	208.796432
gene-LOC106786926	LOC106786926	NW_014569547.1	-	2527839	2529301	12.596237	9.223784	21.547863
gene-LOC106786487	LOC106786487	NW_014569547.1	-	2531726	2539163	299.912018	304.098419	710.410278
gene-LOC106786668	LOC106786668	NW_014569547.1	+	2539875	2540894	23.088486	16.779617	39.199196
gene-LOC106786302	LOC106786302	NW_014569547.1	-	2540902	2542093	9.505386	6.908064	16.138065
gene-LOC106786730	LOC106786730	NW_014569547.1	+	2542211	2543617	13.158155	9.725861	22.720774
gene-LOC106793457	LOC106793457	NW_014569547.1	-	2543961	2546996	63.186096	57.895168	135.250031
gene-LOC106787258	LOC106787258	NW_014569547.1	+	2547382	2552476	23.363699	16.979630	39.666443
gene-LOC106787103	LOC106787103	NW_014569547.1	+	2552674	2562312	69.452652	50.866753	118.830833
gene-LOC106787324	LOC106787324	NW_014569547.1	-	2564616	2566732	186.024597	147.670349	344.975616
gene-LOC106792353	LOC106792353	NW_014569547.1	+	2568608	2570173	1.126062	0.818369	1.911807
gene-LOC106793307	LOC106793307	NW_014569547.1	+	2574291	2578490	11.677408	8.563091	20.004406
gene-LOC106793320	LOC106793320	NW_014569547.1	-	2578514	2580583	6.766173	4.917334	11.487480
gene-LOC106793528	LOC106793528	NW_014569547.1	-	2581940	2584867	111.834801	81.276230	189.871002
