Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC106784153	LOC106784153	NW_014569547.1	-	50143	52760	1.181146	0.462915	0.984261
gene-LOC106784085	LOC106784085	NW_014569547.1	-	52989	57536	1.448263	0.708969	1.507426
gene-LOC106783879	LOC106783879	NW_014569547.1	+	57733	165446	71.199654	27.904573	59.331398
gene-LOC106784012	LOC106784012	NW_014569547.1	-	165628	169649	0.000000	0.000000	0.000000
gene-LOC106783940	LOC106783940	NW_014569547.1	-	169879	171308	164.189880	64.349312	136.821106
gene-LOC106783811	LOC106783811	NW_014569547.1	+	171388	174397	50.588627	19.826698	42.156017
gene-LOC106792039	LOC106792039	NW_014569547.1	+	177200	179790	0.000000	0.000000	0.000000
gene-LOC106783577	LOC106783577	NW_014569547.1	+	181746	184277	0.000000	0.000000	0.000000
gene-LOC106792109	LOC106792109	NW_014569547.1	+	185758	188587	0.734195	0.287746	0.611812
gene-LOC106792180	LOC106792180	NW_014569547.1	+	188867	191996	72.885468	28.565277	60.736198
gene-LOC106790239	LOC106790239	NW_014569547.1	+	192424	198441	1.117537	0.437985	0.931255
gene-LOC106793447	LOC106793447	NW_014569547.1	+	214575	226272	22.893822	13.493093	28.689348
gene-LOC106793296	LOC106793296	NW_014569547.1	+	226579	292274	164.371078	64.420319	136.972076
gene-LOC106793534	LOC106793534	NW_014569547.1	-	301976	307177	7.794581	3.456166	7.348586
gene-LOC106785363	LOC106785363	NW_014569547.1	-	307772	417909	48.351330	18.958624	40.310295
gene-LOC106789119	LOC106789119	NW_014569547.1	-	517588	600078	41.242699	17.913208	38.087509
gene-LOC106790448	LOC106790448	NW_014569547.1	+	692122	841696	1.598636	3.658443	7.778673
gene-LOC106790650	LOC106790650	NW_014569547.1	+	873624	941482	41.922634	16.430321	34.934559
gene-LOC106790958	LOC106790958	NW_014569547.1	+	943832	946213	62.698040	24.572620	52.246914
gene-LOC106793585	LOC106793585	NW_014569547.1	+	956885	967498	2.496403	1.036947	2.204783
gene-LOC106793045	LOC106793045	NW_014569547.1	-	980318	986768	47.180805	18.619047	39.588284
gene-LOC106793239	LOC106793239	NW_014569547.1	+	989172	995016	63.739346	25.020903	53.200066
gene-LOC106792958	LOC106792958	NW_014569547.1	-	995264	1003957	88.709641	34.767090	73.922646
gene-LOC106792893	LOC106792893	NW_014569547.1	+	996097	999303	38.560337	15.112570	32.132721
gene-LOC106793354	LOC106793354	NW_014569547.1	-	1006480	1010932	51.068707	20.216805	42.985470
gene-LOC106793152	LOC106793152	NW_014569547.1	-	1012140	1018159	36.321392	18.344797	39.005161
gene-LOC106793188	LOC106793188	NW_014569547.1	-	1018351	1020180	16.252308	6.369606	13.543213
gene-LOC106793282	LOC106793282	NW_014569547.1	+	1020483	1023859	85.814468	33.838459	71.948174
gene-LOC106793092	LOC106793092	NW_014569547.1	-	1025898	1031127	58.720623	64.330376	136.780823
gene-LOC106785249	LOC106785249	NW_014569547.1	-	1042671	1102670	164.595001	64.508087	137.158691
gene-LOC106785316	LOC106785316	NW_014569547.1	-	1103804	1105333	156.548553	61.354515	130.453506
gene-LOC106793297	LOC106793297	NW_014569547.1	-	1113940	1120165	19.687925	7.716093	16.406149
gene-LOC106793424	LOC106793424	NW_014569547.1	+	1120698	1125601	25.349478	9.944618	21.144495
gene-LOC106788563	LOC106788563	NW_014569547.1	+	1129339	1165918	77.291245	134.709396	286.422455
gene-LOC106789066	LOC106789066	NW_014569547.1	-	1140299	1143423	20.103956	7.879144	16.752831
gene-LOC106793085	LOC106793085	NW_014569547.1	-	1168750	1175820	40.275612	15.784821	33.562077
gene-LOC106793508	LOC106793508	NW_014569547.1	-	1176005	1178279	42.834541	16.787716	35.694458
gene-LOC106793065	LOC106793065	NW_014569547.1	-	1182707	1186934	134.545105	54.750378	116.411606
gene-LOC106794044	LOC106794044	NW_014569547.1	-	1189428	1190434	0.184116	0.072159	0.153426
gene-LOC106793361	LOC106793361	NW_014569547.1	-	1190910	1195866	102.063667	40.276119	85.636086
gene-LOC106793683	LOC106793683	NW_014569547.1	-	1193350	1194315	0.093168	0.036514	0.077638
