Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC106784153	LOC106784153	NW_014569547.1	-	50143	52760	1.709797	0.690865	1.553787
gene-LOC106784085	LOC106784085	NW_014569547.1	-	52989	57536	1.278323	0.645166	1.451008
gene-LOC106783879	LOC106783879	NW_014569547.1	+	57733	165446	57.956707	23.418148	52.668472
gene-LOC106784012	LOC106784012	NW_014569547.1	-	165628	169649	1.437564	0.580866	1.306394
gene-LOC106783940	LOC106783940	NW_014569547.1	-	169879	171308	176.743378	71.415421	160.616501
gene-LOC106783811	LOC106783811	NW_014569547.1	+	171388	174397	38.607285	15.599767	35.084579
gene-LOC106792039	LOC106792039	NW_014569547.1	+	177200	179790	0.000000	0.000000	0.000000
gene-LOC106783577	LOC106783577	NW_014569547.1	+	181746	184277	0.000000	0.000000	0.000000
gene-LOC106792109	LOC106792109	NW_014569547.1	+	185758	188587	0.735579	0.297220	0.668461
gene-LOC106792180	LOC106792180	NW_014569547.1	+	188867	191996	73.054901	29.518766	66.389038
gene-LOC106790239	LOC106790239	NW_014569547.1	+	192424	198441	0.876866	0.354309	0.796857
gene-LOC106793447	LOC106793447	NW_014569547.1	+	214575	226272	47.843536	29.346397	66.001373
gene-LOC106793296	LOC106793296	NW_014569547.1	+	226579	292274	214.578827	86.703308	194.999680
gene-LOC106793534	LOC106793534	NW_014569547.1	-	301976	307177	0.959061	0.425080	0.956025
gene-LOC106785363	LOC106785363	NW_014569547.1	-	307772	417909	79.560318	32.160042	72.329391
gene-LOC106789119	LOC106789119	NW_014569547.1	-	517588	600078	57.548740	25.706558	57.815212
gene-LOC106790448	LOC106790448	NW_014569547.1	+	692122	841696	1.776815	4.408226	9.914300
gene-LOC106790650	LOC106790650	NW_014569547.1	+	873624	941482	47.570717	19.221556	43.230145
gene-LOC106790958	LOC106790958	NW_014569547.1	+	943832	946213	19.506863	7.881997	17.726967
gene-LOC106793585	LOC106793585	NW_014569547.1	+	956885	967498	5.527881	2.376915	5.345790
gene-LOC106793045	LOC106793045	NW_014569547.1	-	980318	986768	37.641354	15.267682	34.337708
gene-LOC106793239	LOC106793239	NW_014569547.1	+	989172	995016	27.146229	10.968781	24.669281
gene-LOC106792958	LOC106792958	NW_014569547.1	-	995264	1003957	52.390427	21.169022	47.610085
gene-LOC106792893	LOC106792893	NW_014569547.1	+	996097	999303	26.729965	10.800584	24.291002
gene-LOC106793354	LOC106793354	NW_014569547.1	-	1006480	1010932	86.107994	35.048634	78.825966
gene-LOC106793152	LOC106793152	NW_014569547.1	-	1012140	1018159	25.698652	13.319412	29.955961
gene-LOC106793188	LOC106793188	NW_014569547.1	-	1018351	1020180	17.589231	7.107153	15.984310
gene-LOC106793282	LOC106793282	NW_014569547.1	+	1020483	1023859	61.846004	25.177500	56.625336
gene-LOC106793092	LOC106793092	NW_014569547.1	-	1025898	1031127	63.034420	70.781700	159.191238
gene-LOC106785249	LOC106785249	NW_014569547.1	-	1042671	1102670	161.578613	65.287903	146.835434
gene-LOC106785316	LOC106785316	NW_014569547.1	-	1103804	1105333	223.689224	90.384483	203.278809
