Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.000000	0.000000	0.000000
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	1.967974	38.219185	106.105934
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	3.404213	66.111771	183.542664
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	1.123989	21.828512	60.601360
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	1.696017	32.937626	91.443008
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.000000	0.000000	0.000000
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	0.000000	0.000000	0.000000
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117229883	LOC117229883	NW_022886994.1	+	10769	11211	0.000000	0.000000	0.000000
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.000000	0.000000	0.000000
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	0.000000	0.000000	0.000000
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	0.000000	0.000000	0.000000
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	12.547211	243.674026	676.499573
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	0.000000	0.000000	0.000000
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.000000	0.000000	0.000000
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	0.000000	0.000000	0.000000
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	0.000000	0.000000	0.000000
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	1.048817	20.368629	56.548363
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.229974	4.466227	12.399354
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	0.000000	0.000000	0.000000
gene-LOC117221139	LOC117221139	NW_022887118.1	+	21050	81751	0.000000	0.000000	0.000000
gene-LOC117220439	LOC117220439	NW_022887118.1	+	90832	96400	1.305623	25.355949	70.394402
