Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	0.000000	0.000000	0.000000
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	0.000000	0.000000	0.000000
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.000000	0.000000	0.000000
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.000000	0.000000	0.000000
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	4.914233	62.635731	160.835846
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	0.822875	10.488183	26.931526
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	3.313417	42.232079	108.443420
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	0.000000	0.000000	0.000000
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.107404	1.368948	3.515180
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	0.000000	0.000000	0.000000
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117229883	LOC117229883	NW_022886994.1	+	10769	11211	0.000000	0.000000	0.000000
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.000000	0.000000	0.000000
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	0.000000	0.000000	0.000000
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	2.406127	30.667963	78.749107
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	6.069122	77.355690	198.633728
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	0.000000	0.000000	0.000000
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.000000	0.000000	0.000000
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	0.000000	0.000000	0.000000
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	0.000000	0.000000	0.000000
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	1.170488	14.918780	38.308407
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	0.168248	5.666365	14.550077
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	0.000000	0.000000	0.000000
gene-LOC117218248	LOC117218248	NW_022887092.1	+	741065	743345	0.000000	0.000000	0.000000
gene-LOC117218331	LOC117218331	NW_022887092.1	+	743793	745349	0.000000	0.000000	0.000000
gene-LOC117218836	LOC117218836	NW_022887092.1	+	745586	759016	0.000000	0.000000	0.000000
gene-LOC117221139	LOC117221139	NW_022887118.1	+	21050	81751	0.000000	0.000000	0.000000
