Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	0.000000	0.000000	0.000000
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.000000	0.000000	0.000000
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	2.402722	39.892101	111.841263
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	6.387187	106.045700	297.309082
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	0.000000	0.000000	0.000000
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	5.363732	89.053398	249.669571
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	0.000000	0.000000	0.000000
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.000000	0.000000	0.000000
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	0.000000	0.000000	0.000000
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	5.298203	87.965431	246.619354
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	2.544975	42.253918	118.462822
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	0.000000	0.000000	0.000000
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.161711	2.684869	7.527281
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	0.000000	0.000000	0.000000
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	0.000000	0.000000	0.000000
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.512574	8.510205	23.859159
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	0.000000	0.000000	0.000000
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	0.000000	0.000000	0.000000
gene-LOC117218248	LOC117218248	NW_022887092.1	+	741065	743345	0.000000	0.000000	0.000000
gene-LOC117221139	LOC117221139	NW_022887118.1	+	21050	81751	0.000000	0.000000	0.000000
gene-LOC117220439	LOC117220439	NW_022887118.1	+	90832	96400	0.000000	0.000000	0.000000
gene-LOC117220508	LOC117220508	NW_022887118.1	-	97895	102867	0.867047	16.403646	45.989162
gene-LOC117221398	LOC117221398	NW_022887118.1	+	107861	138822	0.000000	0.000000	0.000000
gene-LOC117221607	LOC117221607	NW_022887118.1	-	115433	118395	0.000000	0.000000	0.000000
gene-LOC117220691	LOC117220691	NW_022887118.1	+	143046	144378	0.000000	0.000000	0.000000
gene-LOC117222103	LOC117222103	NW_022887118.1	+	174500	176366	0.000000	0.000000	0.000000
gene-LOC117222034	LOC117222034	NW_022887118.1	+	182464	184330	0.000000	0.000000	0.000000
gene-LOC117221204	LOC117221204	NW_022887118.1	+	190819	208627	0.000000	0.000000	0.000000
