Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	24.391504	24.710506	58.404011
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	6.043191	27.239374	64.381065
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	139.079544	166.427475	393.356232
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	7.072366	12.230434	28.906990
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	5.922351	27.037920	63.904922
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	13.914644	14.096626	33.317791
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	37.018707	39.306164	92.901276
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	109.541420	111.012947	262.382355
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	66.533234	67.403381	159.309875
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	6.339365	6.422274	15.179234
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	39.853775	40.375004	95.427505
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	370.458588	375.303619	887.041138
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	13.030828	13.201251	31.201546
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	33.665249	34.607182	81.795090
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	110.716606	125.737305	297.183807
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	178.839035	183.339218	433.327606
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	79.723808	80.766472	190.893936
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	369.018463	373.844666	883.592834
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	7.282269	7.377510	17.436962
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	11.648252	11.800593	27.891048
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	187.283829	195.975388	463.193604
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	10.936884	11.079922	26.187719
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	2.862546	2.899984	6.854197
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	8.796753	25.865450	61.133755
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	13.401326	13.576595	32.088680
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	130.768829	132.479080	313.118225
gene-LOC107065609	LOC107065609	NW_015148970.1	-	591157	592561	0.000000	0.000000	0.000000
gene-LOC107063673	LOC107063673	NW_015148970.1	-	593055	604104	38.251545	39.187489	92.620781
gene-LOC107063696	LOC107063696	NW_015148970.1	-	604703	608312	1.689896	1.711997	4.046356
gene-LOC107063613	LOC107063613	NW_015148970.1	-	608295	623014	2.908275	2.946311	6.963692
gene-LOC107065295	LOC107065295	NW_015148970.1	-	623652	628773	2.851450	2.888742	6.827628
gene-LOC107065289	LOC107065289	NW_015148970.1	-	624803	628941	1.292020	1.308918	3.093665
gene-LOC107063717	LOC107063717	NW_015148970.1	-	633913	638572	0.557960	0.565257	1.336002
gene-LOC107063734	LOC107063734	NW_015148970.1	+	638269	640419	15.166684	15.365041	36.315727
gene-LOC107063725	LOC107063725	NW_015148970.1	+	640529	642618	66.689278	67.561470	159.683517
gene-LOC107063753	LOC107063753	NW_015148970.1	+	645320	649358	3.496545	3.542274	8.372270
gene-LOC107063742	LOC107063742	NW_015148970.1	-	649847	651317	10.545932	10.706431	25.304964
gene-LOC107063735	LOC107063735	NW_015148970.1	+	650994	653549	13.602453	16.256407	38.422497
gene-LOC107064754	LOC107064754	NW_015148970.1	+	654486	921827	26.505051	26.851696	63.464771
gene-LOC107064846	LOC107064846	NW_015148970.1	-	926294	997828	11.777532	13.908515	32.873184
gene-LOC107064988	LOC107064988	NW_015148970.1	+	1002540	1026217	1.165376	1.279976	3.025261
gene-LOC107064999	LOC107064999	NW_015148970.1	-	1026280	1028338	189.070175	191.542923	452.717316
gene-LOC107070209	LOC107070209	NW_015148970.1	+	1037304	1042751	0.472462	0.478641	1.131282
gene-LOC107074068	LOC107074068	NW_015148970.1	-	1049328	1058258	0.000000	0.000000	0.000000
gene-LOC107065217	LOC107065217	NW_015148970.1	+	1059138	1062968	0.714928	0.724278	1.711853
gene-LOC107065223	LOC107065223	NW_015148970.1	-	1063165	1064617	37.432415	37.921974	89.629700
gene-LOC107064600	LOC107064600	NW_015148970.1	+	1065171	1074149	18.897085	19.269453	45.543915
gene-LOC107065208	LOC107065208	NW_015148970.1	+	1075036	1079428	14.437274	14.626091	34.569195
gene-LOC107064039	LOC107064039	NW_015148970.1	-	1080377	1087242	9.655184	9.781458	23.118765
gene-LOC107064056	LOC107064056	NW_015148970.1	+	1087443	1092288	14.598277	14.789200	34.954708
gene-LOC107064048	LOC107064048	NW_015148970.1	-	1088294	1090964	8.833595	8.949125	21.151520
gene-LOC107064060	LOC107064060	NW_015148970.1	+	1092749	1094361	20.271284	20.536402	48.538387
gene-LOC107065285	LOC107065285	NW_015148970.1	+	1095600	1098760	18.598036	18.841269	44.531895
gene-LOC107064316	LOC107064316	NW_015148970.1	-	1099921	1101472	19.834728	20.301914	47.984169
