Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	23.321869	20.954626	41.892223
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	9.581747	37.640648	75.250710
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	165.842529	170.094040	340.049835
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	21.626064	32.091072	64.156059
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	7.406351	30.438723	60.852711
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	12.914968	11.511760	23.014166
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	37.718262	35.306046	70.583397
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	133.994080	119.470726	238.844345
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	89.229622	79.534851	159.005066
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	6.385330	5.691566	11.378506
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	41.928074	37.372601	74.714821
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	778.647888	694.048035	1387.531982
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	19.631985	17.498976	34.983727
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	18.142792	16.440174	32.866985
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	122.473389	121.022972	241.947571
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	385.267181	349.573975	698.863831
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	121.254501	108.080231	216.072632
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	704.582764	628.030029	1255.549683
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	10.528561	9.384635	18.761644
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	12.623776	11.252207	22.495268
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	370.232697	339.571075	678.866150
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	16.074951	14.328413	28.645180
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	6.346813	5.666860	11.329115
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	12.612536	36.189068	72.348724
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	12.578524	11.211870	22.414629
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	189.735382	169.120697	338.103912
